squareMeters,numberOfRooms,floors,numPrevOwners,made,hasGuestRoom,price
67843,60,45,4,2018,0,6786741.8
2871,83,44,4,2018,9,298537.8
9008,42,65,6,2019,4,907736.9
40037,5,96,6,1995,9,4012108.5
11260,75,67,9,2008,6,1131709.8
41212,31,98,5,2013,0,4128709.3
91743,28,40,5,2000,2,9181611
45738,30,69,10,2021,8,4583032.1
636,47,59,3,2001,8,73625.1
37171,56,61,2,2004,2,3723277.4
11646,40,66,10,1997,2,1169371.7
5620,94,56,4,1996,10,566525.6
19373,99,75,4,1997,3,1949240.7
32794,97,7,3,1996,2,3279960.6
28373,73,83,2,1993,6,2842729.3
89823,82,26,7,2002,10,8987070.2
64533,32,5,7,2010,8,6454096
17515,12,64,8,1992,0,1754203.2
24040,90,93,8,2015,10,2412253.5
48289,68,19,7,2015,0,4835241.5
17513,98,36,6,2020,10,1754716
20401,88,3,8,1994,1,2047409.4
6009,55,56,7,2019,9,610176.9
85104,7,37,6,2014,2,8517206.4
65886,71,15,8,2012,4,6592196.2
79096,79,15,7,2005,8,7917449.5
95098,30,4,9,2002,2,9510300.2
54336,38,13,9,2005,7,5442172.5
85300,98,64,9,2002,3,8536653.2
40906,58,29,9,2008,9,4094554.8
82585,80,82,1,2004,0,8265084.4
73021,10,76,2,2002,4,7311448.2
57044,25,93,6,1992,4,5713004.2
78882,100,63,8,2014,6,7893540.4
56013,46,64,6,2000,8,5611203
60863,52,44,5,2005,4,6091262.5
83520,39,37,10,1992,2,8359050.2
71848,86,61,2,2017,2,7189666.7
69067,37,62,7,2020,4,6911055
79653,4,19,1,2013,7,7972109.3
16977,46,54,6,2019,6,1706568.9
13594,8,73,1,2019,9,1365330.9
4711,98,80,5,2007,0,478449.7
89124,33,62,3,1993,10,8919357.3
62599,8,37,10,2012,0,6268809.2
74572,74,48,9,2013,4,7463538.3
56197,81,39,2,2006,1,5625138.6
66687,95,21,10,2000,4,6675401
47519,8,95,10,2006,9,4759722.6
21581,26,77,6,2007,0,2166100.7
16956,25,69,6,2018,7,1705161.8
56148,84,16,4,2017,8,5617858.7
85429,20,28,8,2014,3,8546147.4
84058,64,99,7,2004,2,8415755.4
18604,63,23,10,2003,4,1861172.3
90179,27,66,7,2009,9,9023038.9
60135,62,86,1,2001,5,6024974.1
45506,87,60,1,2016,9,4556396.6
95730,43,85,8,2011,9,9583824.1
51121,83,89,8,2017,9,5123563.7
63915,68,49,4,2009,4,6395585.9
9629,14,16,3,2004,8,968526.4
68837,64,50,6,2003,4,6887892.3
39239,29,97,2,2002,10,3933198.2
58917,83,29,1,1996,0,5898396.6
46921,77,44,6,2011,10,4697734.1
65555,94,88,5,2021,0,6565694.1
2355,94,95,9,2010,1,246001
21851,93,57,3,2014,2,2188090.4
19677,43,79,8,2000,8,1979423
39661,59,83,9,2000,3,3974103
20967,33,97,9,1995,4,2108465.5
9057,34,50,8,2007,8,906900.7
46301,51,48,2,2018,9,4637166.8
92238,44,63,1,1998,1,9237221.8
41880,55,87,5,2014,2,4192229.4
44459,50,62,5,1994,7,4452340.4
10821,73,17,2,1998,8,1086242.8
24560,68,3,8,2019,6,2457903.9
864,17,15,2,1999,9,89905.9
23212,2,90,2,2015,8,2327333.5
31459,86,27,9,1995,0,3155046.5
80206,28,42,4,2014,10,8027224.4
48926,54,57,3,1990,3,4896578
9109,76,83,9,1997,8,923884.7
48403,62,3,9,1996,10,4841127.6
12011,74,28,10,2018,1,1208645.8
6470,57,48,8,2012,6,656687.2
55872,56,4,10,2018,8,5591474.8
37213,79,95,9,1996,2,3734467.6
55851,3,11,3,1994,9,5592415.4
48395,65,38,6,2011,4,4845798.1
27946,86,15,3,2009,9,2797128.9
12066,49,41,7,2012,8,1207916.2
59109,45,21,5,1993,0,5914617.3
57801,64,41,6,2019,0,5787838.9
1448,85,99,7,2020,8,154560
40571,8,18,9,2014,8,4058935.4
85030,1,48,5,2009,4,8509868.9
26690,37,15,6,2016,4,2677484.6
97110,95,21,8,2018,5,9717346.8
77591,36,79,7,2002,1,7767753.2
10109,6,81,7,1990,10,1018391
3712,89,62,4,1990,8,378944
61485,74,17,9,2008,7,6150376.8
39818,4,94,5,2009,2,3990192.9
24064,79,59,1,2005,8,2414680.5
76818,13,81,9,2016,9,7688569.6
96767,62,66,4,1997,5,9680781.7
7184,30,11,1,2008,7,724159.8
63062,60,37,8,2003,2,6307914.3
33793,63,42,4,2000,5,3386082
26089,2,60,3,1999,7,2615439.9
9223,50,74,10,2006,9,927886.6
64717,8,64,6,2008,3,6479615.8
1513,95,43,9,2002,10,155010.2
89008,84,72,9,2015,1,8911947.5
4803,42,79,6,2006,9,485590.6
64128,36,48,10,2009,0,6418143.9
47956,61,69,10,2016,1,4800729.6
96915,20,23,10,2020,7,9695754
98025,98,90,1,2005,4,9813291.5
95148,52,100,10,2008,10,9522550.8
93283,87,25,7,1996,9,9333627.6
80837,82,70,4,1993,1,8089906.3
64869,79,22,8,1996,4,6492457.6
44750,96,94,5,2018,3,4479097.8
55840,89,11,6,1995,2,5588693.5
40934,51,41,9,2018,7,4096884.8
32951,20,53,1,1992,0,3300626.2
99552,28,49,1,1993,6,9964331.3
62093,12,94,2,2004,2,6222279.4
72445,92,26,1,2013,0,7249734.3
83352,88,91,6,2010,8,8348414
65494,74,91,4,2004,0,6562471.4
11084,97,79,7,1998,2,1113370.8
81974,86,78,2,2013,1,8207704.3
81262,32,41,10,1991,10,8132826.1
78453,28,83,5,1997,7,7859262.7
5598,10,38,6,1994,0,562211.4
58852,48,79,6,1992,2,5892490.2
32389,73,86,2,2007,5,3247575.7
57798,52,31,1,2017,7,5783464.7
45947,16,15,7,1999,5,4595814.9
74390,42,14,1,2013,10,7441689.3
56711,54,1,10,1994,6,5673734.4
10048,75,34,3,1991,1,1006643.1
68783,15,80,10,1994,9,6885739.4
27586,100,64,5,2011,8,2762137.1
74190,42,67,3,2017,1,7425893.7
77724,78,79,2,1995,10,7779385.5
78851,24,53,9,1998,4,7891785.8
88521,38,97,1,2018,1,8857964.8
72527,14,12,6,1995,7,7256618.5
10987,48,93,8,1997,0,1106231.7
81531,57,2,1,1990,2,8158198
67870,60,24,3,2007,4,6793060.7
68738,8,74,4,2010,4,6884205
48452,5,53,1,1997,10,4853030.7
51040,60,38,4,2016,6,5107385.6
71549,58,85,9,1996,9,7163168.6
60828,73,84,5,2018,6,6089951.8
59348,61,19,7,2012,6,5938039.2
26861,69,19,9,2013,2,2687627.3
43278,23,99,9,2021,8,4340381.1
41494,32,34,4,2017,4,4155958.7
27881,8,92,8,1995,3,2797847.5
8114,86,44,8,2017,3,817743.7
92373,79,74,8,2016,5,9247617.6
95337,63,65,7,2007,6,9543247.7
5246,49,51,8,1998,6,532545.8
52337,42,70,2,1999,7,5243778.9
14894,65,40,6,2018,0,1495322.8
87840,77,69,9,2003,2,8785859.3
47765,15,66,5,2007,10,4781324.7
99510,58,5,2,2002,7,9951800.2
21364,73,42,1,1996,3,2145401.6
58774,62,84,3,1991,4,5884531.1
80922,7,98,8,2002,1,8105660.2
62302,41,91,2,2010,4,6239702
98032,81,41,5,1999,10,9812466.9
42363,31,14,2,2020,2,4238826
21536,48,67,10,2016,5,2165059.6
86732,35,99,1,1996,10,8680037.6
49305,80,87,1,2006,4,4939975.6
48820,57,31,4,2007,1,4890832.7
23407,51,53,9,1997,1,2350099.7
14611,94,48,3,2014,3,1468749.4
17368,92,37,8,1991,9,1745031.1
77927,11,39,8,2011,9,7796739.1
71436,8,26,8,1994,3,7149795.4
82643,84,77,2,2003,5,8274608.3
65273,91,29,9,2019,8,6533559.9
58871,78,60,3,2000,8,5893000
93506,86,73,5,2004,1,9355304.4
81600,46,16,2,2008,2,8163638.8
12716,25,78,4,2002,8,1278601.2
46422,24,4,9,2016,7,4645311.6
18106,34,9,9,1995,9,1813621.5
22390,85,31,3,2011,1,2242019.1
64982,47,46,6,2002,9,6501591.2
6824,44,21,7,2020,5,690852
69942,67,62,6,2008,9,7000444.8
28247,72,97,8,2006,5,2837586.6
83564,20,60,5,2010,2,8366616
86720,7,22,2,2019,0,8676437.9
53978,3,63,4,2021,7,5399425.1
78993,50,72,8,2007,2,7905911.7
19537,61,83,2,2020,5,1960626
81330,81,12,1,2006,5,8134552.6
55115,87,82,6,2019,1,5522593.9
83615,21,76,6,2011,4,8367434.1
24176,76,68,3,2020,4,2424926
87186,13,98,2,2006,1,8725843.6
76718,1,32,7,1993,10,7678291.3
34686,70,45,5,2018,1,3478751.8
1372,85,61,9,1994,2,141991.4
85391,4,3,2,2007,6,8547440.7
88190,11,7,1,2000,6,8825664
29465,89,31,9,1990,4,2948873
36475,64,53,7,2010,6,3653259
14807,30,59,7,2016,0,1488467.6
13176,82,54,4,2016,3,1326833.6
33747,44,65,4,2011,9,3379216.1
72586,63,39,9,2017,7,7260767.7
6040,45,23,9,1995,6,611596.5
17791,36,63,7,2006,7,1786416.6
37542,93,15,9,2014,7,3760359.4
4991,77,44,7,2010,10,510147
35375,18,39,9,1991,8,3547723.1
68760,86,90,5,2009,7,6886258.9
43667,43,81,4,1993,3,4376408.3
28472,63,100,2,1998,2,2857049.8
45916,93,60,5,2009,8,4603170.9
39110,18,34,2,2018,2,3915015.8
54484,26,21,8,1996,8,5453182.6
88828,41,77,10,2014,0,8887849.4
37875,69,53,3,2016,1,3791076.6
33709,31,7,5,1997,5,3378877.7
4574,33,77,4,2012,6,463922.2
38713,80,91,4,2008,7,3888712.8
48796,18,3,7,1998,5,4884112.8
98350,34,96,5,2002,10,9843345.2
5675,18,43,9,1994,9,570150.4
13079,78,11,5,2011,1,1312452.1
80282,22,37,2,2014,0,8034878.4
27842,72,59,9,2001,2,2797107.1
94351,99,62,1,2018,0,9442916.8
12903,19,65,2,2005,4,1297674.5
85474,25,37,7,2018,6,8552671.8
48033,41,1,6,1994,9,4807525.4
13344,21,100,1,1991,4,1342649.1
86663,61,79,2,2002,0,8667440.2
22387,3,24,6,1998,9,2243743.8
44247,62,55,2,1992,4,4426084.2
35226,80,94,2,2012,8,3527233.2
70293,99,80,1,2011,8,7035614.1
94396,45,10,4,1994,9,9443018.4
69665,77,3,6,2009,0,6972179.9
14948,45,92,4,1991,9,1505852.1
82610,82,36,7,2001,0,8265361.1
89173,61,22,5,2009,10,8921642.9
48805,64,81,8,1992,9,4888277.2
50077,66,72,10,2016,7,5009343.6
32616,60,37,1,2003,6,3266801.3
2750,72,51,1,2018,1,287478.8
27532,75,42,10,2016,9,2763972.6
44924,95,4,4,2000,0,4493620
23378,13,9,2,1996,2,2344668.6
64441,22,1,10,2001,2,6448195.1
74760,36,18,8,2011,3,7486764.1
70794,39,25,10,2004,8,7084340.4
44528,50,11,5,2015,3,4457099.5
58628,97,20,1,2001,0,5868912.1
45692,12,77,10,2021,2,4572466.1
67417,68,67,2,1990,8,6743688
68731,83,41,3,2015,6,6879026.5
81573,1,74,6,1996,6,8164179.6
15859,70,72,3,1998,2,1591965.8
34071,52,89,1,2005,7,3416473.5
82131,3,73,7,2002,5,8222305.2
2695,30,55,6,2006,8,275276.6
51891,91,1,10,2018,4,5189836.8
82469,2,66,6,2009,5,8252420.9
31785,14,4,2,1996,4,3187741.6
81147,38,80,3,2006,9,8119401.6
13024,96,37,10,2017,5,1309075.7
35160,8,86,4,2004,10,3527556.4
56284,58,5,10,2019,6,5632964.9
1095,33,52,1,2003,5,112264.3
60250,79,16,1,2019,2,6031090.9
49114,13,12,5,1995,3,4919199.5
66289,69,14,5,2000,2,6635346
62940,35,90,6,2001,0,6299150.1
90220,93,62,10,1994,5,9025281.4
13984,6,54,10,2002,1,1402812.2
27961,60,17,6,2009,1,2797091.9
90626,81,10,10,2007,5,9064610.7
59735,27,77,6,2009,0,5984019.9
75841,89,96,10,1996,1,7594188.6
15417,55,95,8,1992,10,1549279.2
41381,16,42,6,2016,4,4142103.6
45301,37,44,5,2001,8,4535094.1
8305,57,55,9,2014,9,832871.4
39032,21,28,2,2018,4,3907832.8
36223,20,21,6,1998,1,3627823.8
6127,7,77,2,2013,0,620272.3
42903,3,59,5,1991,6,4295529.1
18485,38,93,2,2019,9,1853308.9
71296,96,40,1,2003,3,7132660.3
33296,74,88,7,1998,9,3335730.8
63259,29,25,4,2011,2,6330378.1
28584,95,29,2,1993,1,2865308.3
88258,70,3,2,2005,9,8833655.5
83639,3,49,10,2006,1,8374057.6
51721,54,43,4,2002,7,5175060.2
90253,19,14,5,1991,5,9026845.1
26659,49,15,9,2021,6,2668012.1
99985,20,77,5,2003,1,10004278.3
61235,83,36,3,1990,5,6128731
31451,1,37,3,1995,2,3153350.5
14366,15,15,9,2009,9,1442920.9
96237,80,32,4,2015,10,9631795.5
51391,73,73,3,2008,3,5145855.8
61448,69,52,4,2011,5,6148309.1
16789,53,42,5,1990,9,1681437
67527,38,57,7,2005,7,6758641.5
86472,67,72,9,2007,8,8649820.7
45521,19,12,3,2009,7,4558227.9
23782,31,74,8,1994,10,2385528.4
36704,74,100,1,2007,0,3682620.7
59718,72,91,5,2008,7,5984334.8
88548,96,3,1,1992,5,8861525.2
91270,52,86,2,1999,6,9143432.9
71414,69,57,2,2000,1,7143211
65653,74,86,1,2002,4,6571168.2
62770,46,65,7,1998,2,6279209.8
88346,63,66,9,2007,8,8837282.7
48817,58,89,8,2000,8,4888333
59213,78,60,9,2001,2,5929279.1
65160,67,5,9,2006,10,6519621.6
86045,10,14,7,2021,2,8605790.1
6820,99,86,1,2001,8,692421.1
33704,55,47,5,1996,0,3375891.6
10460,57,85,6,2020,4,1049039
92256,32,35,1,2014,1,9231273.4
85490,65,70,7,1993,5,8554109.3
74012,48,99,7,1998,1,7410308.8
53155,20,82,2,2007,7,5324888.7
41573,78,36,8,2016,7,4165283.6
46413,38,18,4,2002,10,4652547.2
99932,16,14,8,1994,7,9994093.4
47715,16,93,6,1992,9,4772829.2
41565,73,37,3,2021,4,4164038.1
98213,89,38,4,1995,1,9829274.5
79435,25,42,7,2015,7,7952569.5
9517,74,29,5,2018,8,953039.8
5329,40,58,9,1994,6,539067.4
79988,36,79,9,2019,9,8007659.9
34800,11,84,7,2003,0,3489284.3
40505,50,51,4,2013,10,4056422.3
22034,71,76,3,2004,1,2208860.4
15610,83,26,6,2009,2,1563268.9
10175,4,79,3,2013,8,1021635.3
51528,47,11,2,1999,4,5153572.9
76014,51,98,3,1995,5,7606246.5
3048,44,68,3,1996,7,313086.6
9035,72,2,8,2006,2,907584.6
43501,85,84,9,2000,9,4361707
14865,48,9,9,1999,1,1492518.9
74409,45,83,5,2014,5,7452174.4
97863,31,38,8,1992,4,9794827.2
68115,38,20,7,2014,7,6812481.4
51107,84,96,8,1996,5,5123101.6
55804,97,100,9,2021,1,5594137.1
49431,28,96,9,2003,10,4950904.3
42385,17,80,6,1996,10,4244666.6
36569,25,25,10,1992,10,3658624.2
82006,16,61,6,2015,4,8204443.5
31241,22,52,2,1997,9,3131372.7
65531,36,35,10,2014,8,6565552.4
87886,81,82,9,1996,9,8796722.6
21792,24,64,2,1991,9,2182502.1
20175,19,8,10,2021,2,2022153.1
72871,100,85,6,2008,9,7292041.8
47582,51,77,5,2017,4,4771608.7
63961,97,71,10,2002,2,6404321.2
40816,27,86,9,2014,9,4088073.4
27899,86,64,2,1998,1,2799475.8
74571,36,42,7,1998,10,7462659.8
71469,53,28,5,2020,8,7154294
94313,58,86,3,2021,6,9433714.1
34511,7,24,8,2006,3,3453372.6
56999,42,65,5,2017,6,5709030.7
23450,83,83,2,2013,6,2351048.3
43001,6,85,3,1997,1,4311748.7
48825,41,25,4,2000,9,4884350
15728,60,91,1,1990,9,1582527
4840,29,32,3,1993,6,490232.3
79603,83,53,1,2011,9,7964199.1
26328,12,8,5,2009,10,2639712.9
93656,45,34,7,1997,6,9372651.7
16771,48,18,7,2014,8,1682658.4
35285,97,59,3,2018,7,3533836.8
50747,71,36,5,1991,5,5078303.1
28452,50,72,8,2007,9,2849892.7
97763,85,98,4,2004,0,9781005.4
75461,16,77,3,1991,8,7556204.1
50931,1,79,6,2008,9,5101339.8
83028,65,71,2,2015,9,8314727.5
86084,97,44,6,2012,1,8611089.2
99506,14,62,1,2019,2,9956712.9
87669,27,11,4,2008,10,8770848.8
16971,74,35,3,2014,4,1705102.4
16856,66,92,9,2003,2,1698227.3
92853,77,50,5,2005,10,9292239.5
58332,57,74,9,2006,5,5848290.6
46219,88,88,9,2012,7,4631239.2
4780,10,93,9,1993,10,485037.3
75095,10,18,5,1999,9,7513525.9
19796,4,30,2,2005,6,1984461.5
41867,61,65,7,2014,3,4199195.4
46187,54,82,7,1998,1,4630712.8
7631,76,33,4,2019,7,769449.9
50384,30,23,7,2005,5,5041905.5
2041,16,34,5,2014,7,210233.4
19606,83,23,7,2014,10,1961926.4
77646,20,25,7,2016,0,7770073.6
79401,99,73,5,1996,7,7941702.6
79380,51,50,9,2004,3,7943681.4
77337,32,68,4,1991,2,7739167.1
30551,80,68,10,2009,0,3063018.9
9758,28,4,9,1994,8,976405.4
71370,18,16,10,2013,1,7139541.3
42167,67,99,6,2020,4,4223638
68826,58,21,2,2010,2,6884918
9529,71,41,4,2019,1,959254.9
40869,27,81,6,2005,5,4094441.5
58938,83,64,4,1996,9,5905161.6
58528,1,50,1,2000,9,5855444
18491,48,10,5,1997,8,1854892.7
28739,24,44,10,1990,7,2878087
8242,33,76,8,2003,7,841275.3
72120,20,14,3,2015,6,7218350.5
70274,93,32,10,1997,2,7032807.7
34477,75,17,8,2001,6,3453950.1
78088,53,6,4,1994,7,7809475.4
46899,54,13,4,1996,10,4698499.6
34428,92,64,5,2002,9,3450922.2
28168,11,93,1,2019,2,2831367.9
61839,66,9,9,2009,2,6189722.9
31657,58,2,9,1996,6,3166331.6
43717,57,99,7,2002,2,4381556.2
54715,74,38,4,1997,7,5472607.7
23623,26,21,9,1997,4,2368635.7
23759,33,56,5,1996,3,2380283.6
25275,61,4,4,2021,9,2531559.1
13323,46,32,2,2019,8,1344350.9
87763,36,11,3,2014,8,8777041.4
2905,24,51,5,2018,10,301329.8
8403,22,47,3,1994,5,847532.4
79594,85,60,2,2007,5,7962250.7
19773,15,39,2,1998,1,1982544.8
41110,25,97,7,2005,7,4116694.5
55660,9,26,5,2021,1,5576601.1
6051,80,44,10,2014,5,610578.4
22907,26,1,5,2017,0,2296157.7
58679,60,46,5,2011,4,5874828.1
55023,18,5,9,2010,0,5510997
51124,81,26,5,2018,1,5114003.8
97422,48,17,8,1996,8,9744055.6
66057,33,48,3,2013,7,6615509.3
81319,64,39,9,2010,6,8139384
12492,46,58,1,1997,3,1264869.7
86634,95,84,8,2019,2,8666233.9
23073,84,43,4,2001,4,2309877.1
99171,91,86,2,2020,1,9924776
81458,1,22,6,1992,5,8151151.2
92661,45,50,6,2021,8,9276448.1
43026,31,53,7,1992,10,4305570.2
20259,31,66,4,2018,6,2028945.8
60589,4,44,7,2013,8,6062827.3
27328,53,98,5,2012,8,2739562.2
88399,91,15,9,2006,2,8845285.6
90474,46,48,5,1996,10,9048417.6
11062,23,95,2,2019,8,1116815.9
6639,100,29,2,2004,5,670298.4
98731,25,49,7,1995,7,9883764.5
94556,53,17,7,2010,0,9461299
25681,2,15,7,2019,8,2572151.9
76347,73,13,6,2015,10,7639752.5
56609,13,25,9,1992,9,5665792.2
28825,79,35,4,1991,2,2886304.1
78018,36,14,9,1992,0,7806848.2
87873,66,50,7,2017,5,8793354.7
69080,43,28,6,1994,1,6911181.4
14945,33,3,9,2015,8,1501436.5
95312,33,88,8,1995,10,9536803.5
15167,21,83,6,2006,9,1525393.6
89775,12,9,1,1997,2,8983705.7
44718,63,67,2,2008,2,4478514.8
68339,36,86,9,2003,9,6839127.3
52532,40,13,6,2005,6,5256504.5
4882,53,56,1,2017,3,491123.7
78852,57,60,3,2009,3,7896437.9
48214,83,30,1,2013,2,4823541.3
90764,56,74,9,2000,3,9082052
90957,88,79,10,2003,6,9099516.3
15348,44,42,6,2008,6,1538968.8
75112,87,58,3,2004,8,7516112.4
50664,11,46,7,1996,4,5075617.6
93176,21,50,2,2002,8,9325657.2
14194,68,33,7,2003,3,1429956.3
79133,46,84,9,2013,1,7919804.3
25954,38,91,1,2007,0,2606155.7
88639,99,28,4,1998,4,8869723.8
60513,48,66,7,2004,3,6056822.4
66759,45,93,9,2006,0,6680456.6
7392,45,52,6,1997,3,745873.7
87718,94,2,10,1992,2,8779276.2
87111,33,79,5,2004,9,8721856.4
37340,97,7,8,2013,0,3737836.3
70062,61,100,9,2018,2,7019332.8
18441,89,24,2,2003,10,1849321.3
51650,98,97,1,2020,3,5173330
19686,29,76,10,2009,5,1975347.9
3796,15,7,1,2019,2,380273.9
50148,10,94,2,2019,5,5027305.9
24628,59,74,7,1998,9,2469754.8
38936,6,91,8,1995,2,3898567.5
55059,51,32,6,1998,6,5512765.8
99372,13,94,7,2008,6,9949480.8
59728,88,44,7,1991,10,5982206.1
18795,40,70,6,1998,6,1889475.8
9641,83,58,3,2006,7,972497.6
54050,64,55,6,2019,8,5411419.9
71195,100,45,6,2017,5,7126909.7
38758,47,13,10,2001,6,3879708.1
56577,37,71,1,1992,8,5663240.2
94122,92,77,4,2009,5,9414686.9
65062,68,46,9,2000,5,6507002
44317,27,78,3,2006,9,4440293.6
58304,1,13,6,1996,10,5836868.6
52169,67,47,7,1997,4,5223905.7
98856,33,78,4,2020,7,9898436
85462,52,95,1,2006,7,8554218.6
51703,56,83,4,2000,6,5179465
8021,94,41,3,2016,9,811991.6
30415,40,66,4,1995,1,3047736.5
82377,72,66,8,2004,1,8241348.4
5135,71,26,8,2010,1,517460
57738,39,7,9,2001,2,5777659.1
8108,51,82,7,1992,8,821804.2
75489,51,12,8,1996,8,7556389.6
71332,68,62,2,1995,9,7141075.5
34827,92,81,5,2017,1,3489107.7
97586,74,19,10,2015,1,9763040.5
81070,85,93,7,1999,10,8114602.9
64963,41,57,7,1996,10,6502097.6
23417,33,36,4,2000,3,2346324
16576,38,94,6,1996,1,1667807.6
75520,53,23,5,2002,9,7559921.2
70420,80,64,1,2009,6,7049805.9
78694,73,99,10,2016,1,7886042.6
26681,75,21,9,1994,9,2675051.4
10902,77,29,5,1996,8,1096338.6
84952,13,85,10,2018,9,8503506.8
67972,87,21,6,2010,2,6804439
44002,58,36,6,2017,6,4406097.7
51539,81,69,1,1996,0,5155289.6
41702,75,6,6,2014,1,4171457.4
87159,14,6,2,1998,4,8721274.8
77304,25,90,3,1999,5,7741198.9
50168,36,41,8,2003,10,5022293.3
96656,84,3,2,2021,8,9666332.1
85768,82,68,5,2001,9,8585566.1
76707,5,37,4,2017,5,7680085.7
10359,90,3,5,1990,2,1041647
3160,54,92,10,2003,8,322507.3
83015,83,56,10,2006,7,8310321.6
13659,10,100,9,2015,3,1373742.5
62751,59,92,4,2015,7,6284421.5
63354,68,26,5,2019,1,6339390.9
26486,41,9,10,2021,2,2654347.1
58029,37,45,4,1997,7,5806004.7
18022,14,10,1,2012,2,1805173.2
31005,82,6,2,2018,1,3101945.8
4794,11,31,8,1998,2,484773.8
90763,96,38,9,2014,10,9079021.4
21272,81,91,2,2004,0,2133856.4
53895,47,21,2,1992,3,5391102.2
7113,51,68,1,2014,7,721332.4
55490,51,82,3,2018,5,5562772.8
91623,96,98,3,1993,8,9175404.3
94081,47,75,5,2015,6,9411954.5
13176,45,30,2,2017,10,1326496.7
30587,87,33,4,2014,4,3068624.4
13019,31,95,9,2014,7,1305988.4
50578,18,97,8,1991,4,5070180.1
40364,3,63,4,2011,6,4043483.1
13851,48,22,1,2018,10,1387301.8
96134,69,57,4,1999,6,9620433.9
32974,74,70,2,1995,3,3300049.5
65164,75,20,6,2015,0,6520948.5
44206,41,53,2,1999,2,4430871.9
37717,79,34,3,1998,7,3779961.8
79724,78,88,6,1993,9,7974507.3
81055,72,90,7,1997,3,8117507.7
63297,8,23,10,1991,0,6336856.1
84392,53,41,9,2012,8,8446849.2
35894,5,73,3,1999,0,3596400.9
48691,44,27,3,1991,5,4873423.1
35272,80,70,2,1993,7,3537699.3
24634,81,81,9,1991,2,2467773.1
63533,57,11,5,1996,2,6356386.6
84288,81,6,5,1994,5,8431708.4
77271,53,39,9,2010,7,7734866
62556,15,38,5,2004,1,6265865.4
46903,40,78,1,2018,9,4693749.8
47553,58,65,7,2020,1,4766558
63209,92,53,6,2017,10,6328708.7
7772,66,70,2,1999,3,786743.9
22533,45,26,9,2019,3,2257079.9
17238,35,25,4,2017,0,1727943.7
8872,8,79,8,2020,3,893632
49770,45,88,9,2000,4,4987248
28703,93,26,10,1999,9,2871699.9
45234,26,21,10,1997,9,4530621.7
95296,49,19,8,2006,5,9535271.6
83220,79,34,1,2001,2,8325254.1
2442,2,78,4,2019,1,248869.9
61905,14,76,4,2015,5,6200309.5
3951,21,66,5,2002,4,407002.2
77963,53,77,2,2004,10,7801793.4
27947,67,26,5,2003,8,2800892.3
22585,71,12,4,1991,6,2260762.1
64468,40,43,10,1998,4,6452783.8
54272,65,39,2,2012,0,5431596.2
1677,46,52,10,2001,5,172086.1
88629,83,33,4,1997,0,8868226.7
62942,57,88,2,2015,4,6299991.5
96145,96,43,3,2007,6,9618797.7
54859,57,2,10,2013,4,5486707.3
32985,96,35,5,1995,2,3299999.5
99362,60,81,7,2018,8,9945650.8
25486,1,26,2,1998,4,2555004.8
28220,71,97,4,2011,5,2832735.1
63119,27,84,5,2020,7,6324403
7628,66,100,7,2011,8,771290.1
7936,37,76,10,2004,2,802470.4
23198,89,73,3,1999,8,2326468.9
10683,79,50,6,2005,5,1071100.5
43402,87,7,4,1999,5,4344251.9
10683,26,3,5,2004,6,1072185.4
68577,62,22,7,2014,4,6862389.4
14984,61,71,7,2007,2,1507691.7
27803,63,13,3,2015,1,2788829.5
92899,48,60,2,2004,5,9297472.4
64078,97,66,1,2006,6,6411825.6
25388,26,78,6,2010,6,2547048
97199,78,42,9,1997,1,9725164.7
53351,20,67,2,1996,1,5339199.6
74954,6,8,5,1991,2,7496261.1
90531,72,67,6,2001,4,9057018.1
40469,96,8,4,1997,10,4052522.7
65132,28,98,3,1992,3,6519815.2
93634,68,45,3,2005,4,9370714.5
56917,24,30,8,1997,8,5694889.7
89869,51,36,7,2019,0,8994067.9
28748,81,35,2,2010,9,2880426
59643,40,83,9,1995,6,5976883.5
3951,35,28,9,2016,4,404207.6
11813,35,74,5,2001,6,1189156.1
9773,92,34,5,2006,7,981494.6
81875,24,18,3,1992,6,8192107.2
76669,71,3,1,2001,5,7670105.1
35962,35,41,10,1996,0,3601900.6
63382,21,55,1,2000,5,6351347
82984,94,2,10,1996,2,8298997.6
56004,66,46,7,2016,10,5605555.6
29835,17,97,5,1995,2,2995285.5
2033,53,57,5,2002,1,207490.2
50306,47,95,7,2012,4,5042108.2
9698,67,23,7,2020,2,972465
33795,62,78,2,2004,6,3390988.4
23841,87,55,5,1994,4,2385994.4
91701,91,52,3,2004,8,9174276.4
1658,78,21,2,1990,4,168970
13868,78,2,8,1998,10,1390606.8
61403,74,56,3,1994,2,6146343.4
79563,60,5,2,2010,2,7964408
18874,48,54,9,2009,1,1893891.9
83945,19,86,2,1994,2,8400215.4
18183,42,24,4,2000,8,1823516
19645,66,99,4,2019,1,1971089.9
51744,15,20,2,1997,5,5181732.7
24859,14,60,4,2013,5,2492272.3
10478,36,2,5,2011,4,1055816.1
75788,82,21,6,1995,0,7585467.5
61361,13,39,2,1992,5,6138782.2
77283,12,3,10,2016,10,7732214.6
88673,10,40,2,1990,8,8871019
32510,63,54,8,2001,1,3256418.1
27333,18,72,6,2019,10,2735397.9
5853,98,95,5,1996,4,592333.6
53842,30,9,4,2013,8,5385104.3
15662,41,28,9,2008,7,1573827.8
67103,37,64,8,1990,8,6716138
